id,data,nome,valor,tipo
2326,2023-08-02,Maria Santos,50.00,credito
2327,2023-08-03,Carlos Oliveira,200.12,debito
2328,2023-08-04,Ana Souza,75.00,credito
2329,2023-08-05,Fernanda Almeida,120.00,debito
2330,2023-08-06,Ricardo Lima,65.00,credito
2331,2023-08-07,Isabela Ferreira,83.40,debito
2332,2023-08-01,João Silva,150.23,debito
2333,2023-08-02,Maria Santos,50.00,credito
2334,2023-08-03,Carlos Oliveira,200.12,debito
2335,2023-08-04,Ana Souza,75.00,credito
2336,2023-08-05,Fernanda Almeida,120.00,debito
2337,2023-08-06,Ricardo Lima,65.00,credito
2338,2023-08-07,Isabela Ferreira,83.40,debito
2339,2023-08-01,João Silva,150.23,debito
2340,2023-08-02,Maria Santos,50.00,credito
2341,2023-08-03,Carlos Oliveira,200.12,debito
2342,2023-08-04,Ana Souza,75.00,credito
2343,2023-08-05,Fernanda Almeida,120.00,debito
2344,2023-08-06,Ricardo Lima,65.00,credito
2345,2023-08-07,Isabela Ferreira,83.40,debito
2346,2023-08-01,João Silva,150.23,debito
2347,2023-08-02,Maria Santos,50.00,credito
2348,2023-08-03,Carlos Oliveira,200.12,debito
2349,2023-08-04,Ana Souza,75.00,credito
2350,2023-08-05,Fernanda Almeida,120.00,debito
2351,2023-08-06,Ricardo Lima,65.00,credito
2352,2023-08-07,Isabela Ferreira,83.40,debito
2353,2023-08-01,João Silva,150.23,debito
2354,2023-08-02,Maria Santos,50.00,credito
2355,2023-08-03,Carlos Oliveira,200.12,debito
2356,2023-08-04,Ana Souza,75.00,credito
2357,2023-08-05,Fernanda Almeida,120.00,debito
2358,2023-08-06,Ricardo Lima,65.00,credito
2359,2023-08-07,Isabela Ferreira,83.40,debito
2360,2023-08-01,João Silva,150.23,debito
2361,2023-08-02,Maria Santos,50.00,credito
2362,2023-08-03,Carlos Oliveira,200.12,debito
2363,2023-08-04,Ana Souza,75.00,credito
2364,2023-08-05,Fernanda Almeida,120.00,debito
2365,2023-08-06,Ricardo Lima,65.00,credito
2366,2023-08-07,Isabela Ferreira,83.40,debito
2367,2023-08-01,João Silva,150.23,debito
2368,2023-08-02,Maria Santos,50.00,credito
2369,2023-08-03,Carlos Oliveira,200.12,debito
2370,2023-08-04,Ana Souza,75.00,credito
2371,2023-08-05,Fernanda Almeida,120.00,debito
2372,2023-08-06,Ricardo Lima,65.00,credito
2373,2023-08-07,Isabela Ferreira,83.40,debito
2374,2023-08-01,João Silva,150.23,debito
2375,2023-08-02,Maria Santos,50.00,credito
2376,2023-08-03,Carlos Oliveira,200.12,debito
2377,2023-08-04,Ana Souza,75.00,credito
2378,2023-08-05,Fernanda Almeida,120.00,debito
2379,2023-08-06,Ricardo Lima,65.00,credito
2380,2023-08-07,Isabela Ferreira,83.40,debito
2381,2023-08-01,João Silva,150.23,debito
2382,2023-08-02,Maria Santos,50.00,credito
2383,2023-08-03,Carlos Oliveira,200.12,debito
2384,2023-08-04,Ana Souza,75.00,credito
2385,2023-08-05,Fernanda Almeida,120.00,debito
2386,2023-08-06,Ricardo Lima,65.00,credito
2387,2023-08-07,Isabela Ferreira,83.40,debito
2388,2023-08-01,João Silva,150.23,debito
2389,2023-08-02,Maria Santos,50.00,credito
2390,2023-08-03,Carlos Oliveira,200.12,debito
2391,2023-08-04,Ana Souza,75.00,credito
2392,2023-08-05,Fernanda Almeida,120.00,debito
2393,2023-08-06,Ricardo Lima,65.00,credito
2394,2023-08-07,Isabela Ferreira,83.40,debito
2395,2023-08-01,João Silva,150.23,debito
2396,2023-08-02,Maria Santos,50.00,credito
2397,2023-08-03,Carlos Oliveira,200.12,debito
2398,2023-08-04,Ana Souza,75.00,credito
2399,2023-08-05,Fernanda Almeida,120.00,debito
2400,2023-08-06,Ricardo Lima,65.00,credito
2401,2023-08-07,Isabela Ferreira,83.40,debito
2402,2023-08-01,João Silva,150.23,debito
2403,2023-08-02,Maria Santos,50.00,credito
2404,2023-08-03,Carlos Oliveira,200.12,debito
2405,2023-08-04,Ana Souza,75.00,credito
2406,2023-08-05,Fernanda Almeida,120.00,debito
2407,2023-08-06,Ricardo Lima,65.00,credito
2408,2023-08-07,Isabela Ferreira,83.40,debito
2409,2023-08-01,João Silva,150.23,debito
2410,2023-08-02,Maria Santos,50.00,credito
2411,2023-08-03,Carlos Oliveira,200.12,debito
2412,2023-08-04,Ana Souza,75.00,credito
2413,2023-08-05,Fernanda Almeida,120.00,debito
2414,2023-08-06,Ricardo Lima,65.00,credito
2415,2023-08-07,Isabela Ferreira,83.40,debito
2416,2023-08-01,João Silva,150.23,debito
2417,2023-08-02,Maria Santos,50.00,credito
2418,2023-08-03,Carlos Oliveira,200.12,debito
2419,2023-08-04,Ana Souza,75.00,credito
2420,2023-08-05,Fernanda Almeida,120.00,debito
2421,2023-08-06,Ricardo Lima,65.00,credito
2422,2023-08-07,Isabela Ferreira,83.40,debito
2423,2023-08-01,João Silva,150.23,debito
2424,2023-08-02,Maria Santos,50.00,credito
2425,2023-08-03,Carlos Oliveira,200.12,debito
2426,2023-08-04,Ana Souza,75.00,credito
2427,2023-08-05,Fernanda Almeida,120.00,debito
2428,2023-08-06,Ricardo Lima,65.00,credito
2429,2023-08-07,Isabela Ferreira,83.40,debito
2430,2023-08-01,João Silva,150.23,debito
2431,2023-08-02,Maria Santos,50.00,credito
2432,2023-08-03,Carlos Oliveira,200.12,debito
2433,2023-08-04,Ana Souza,75.00,credito
2434,2023-08-05,Fernanda Almeida,120.00,debito
2435,2023-08-06,Ricardo Lima,65.00,credito
2436,2023-08-07,Isabela Ferreira,83.40,debito
2437,2023-08-01,João Silva,150.23,debito
2438,2023-08-02,Maria Santos,50.00,credito
2439,2023-08-03,Carlos Oliveira,200.12,debito
2440,2023-08-04,Ana Souza,75.00,credito
2441,2023-08-05,Fernanda Almeida,120.00,debito
2442,2023-08-06,Ricardo Lima,65.00,credito
2443,2023-08-07,Isabela Ferreira,83.40,debito
2444,2023-08-01,João Silva,150.23,debito
2445,2023-08-02,Maria Santos,50.00,credito
2446,2023-08-03,Carlos Oliveira,200.12,debito
2447,2023-08-04,Ana Souza,75.00,credito
2448,2023-08-05,Fernanda Almeida,120.00,debito
2449,2023-08-06,Ricardo Lima,65.00,credito
2450,2023-08-07,Isabela Ferreira,83.40,debito
2451,2023-08-01,João Silva,150.23,debito
2452,2023-08-02,Maria Santos,50.00,credito
2453,2023-08-03,Carlos Oliveira,200.12,debito
2454,2023-08-04,Ana Souza,75.00,credito
2455,2023-08-05,Fernanda Almeida,120.00,debito
2456,2023-08-06,Ricardo Lima,65.00,credito
2457,2023-08-07,Isabela Ferreira,83.40,debito
2458,2023-08-01,João Silva,150.23,debito
2459,2023-08-02,Maria Santos,50.00,credito
2460,2023-08-03,Carlos Oliveira,200.12,debito
2461,2023-08-04,Ana Souza,75.00,credito
2462,2023-08-05,Fernanda Almeida,120.00,debito
2463,2023-08-06,Ricardo Lima,65.00,credito
2464,2023-08-07,Isabela Ferreira,83.40,debito
2465,2023-08-01,João Silva,150.23,debito
2466,2023-08-02,Maria Santos,50.00,credito
2467,2023-08-03,Carlos Oliveira,200.12,debito
2468,2023-08-04,Ana Souza,75.00,credito
2469,2023-08-05,Fernanda Almeida,120.00,debito
2470,2023-08-06,Ricardo Lima,65.00,credito
2471,2023-08-07,Isabela Ferreira,83.40,debito
2472,2023-08-01,João Silva,150.23,debito
2473,2023-08-02,Maria Santos,50.00,credito
2474,2023-08-03,Carlos Oliveira,200.12,debito
2475,2023-08-04,Ana Souza,75.00,credito
2476,2023-08-05,Fernanda Almeida,120.00,debito
2477,2023-08-06,Ricardo Lima,65.00,credito
2478,2023-08-07,Isabela Ferreira,83.40,debito
2479,2023-08-01,João Silva,150.23,debito
2480,2023-08-02,Maria Santos,50.00,credito
2481,2023-08-03,Carlos Oliveira,200.12,debito
2482,2023-08-04,Ana Souza,75.00,credito
2483,2023-08-05,Fernanda Almeida,120.00,debito
2484,2023-08-06,Ricardo Lima,65.00,credito
2485,2023-08-07,Isabela Ferreira,83.40,debito
2486,2023-08-01,João Silva,150.23,debito
2487,2023-08-02,Maria Santos,50.00,credito
2488,2023-08-03,Carlos Oliveira,200.12,debito
2489,2023-08-04,Ana Souza,75.00,credito
2490,2023-08-05,Fernanda Almeida,120.00,debito
2491,2023-08-06,Ricardo Lima,65.00,credito
2492,2023-08-07,Isabela Ferreira,83.40,debito
2493,2023-08-01,João Silva,150.23,debito
2494,2023-08-02,Maria Santos,50.00,credito
2495,2023-08-03,Carlos Oliveira,200.12,debito
2496,2023-08-04,Ana Souza,75.00,credito
2497,2023-08-05,Fernanda Almeida,120.00,debito
2498,2023-08-06,Ricardo Lima,65.00,credito
2499,2023-08-07,Isabela Ferreira,83.40,debito
2500,2023-08-01,João Silva,150.23,debito
2501,2023-08-02,Maria Santos,50.00,credito
2502,2023-08-03,Carlos Oliveira,200.12,debito
2503,2023-08-04,Ana Souza,75.00,credito
2504,2023-08-05,Fernanda Almeida,120.00,debito
2505,2023-08-06,Ricardo Lima,65.00,credito
2506,2023-08-07,Isabela Ferreira,83.40,debito
2507,2023-08-01,João Silva,150.23,debito
2508,2023-08-02,Maria Santos,50.00,credito
2509,2023-08-03,Carlos Oliveira,200.12,debito
2510,2023-08-04,Ana Souza,75.00,credito
2511,2023-08-05,Fernanda Almeida,120.00,debito
2512,2023-08-06,Ricardo Lima,65.00,credito
2513,2023-08-07,Isabela Ferreira,83.40,debito
2514,2023-08-01,João Silva,150.23,debito
2515,2023-08-02,Maria Santos,50.00,credito
2516,2023-08-03,Carlos Oliveira,200.12,debito
2517,2023-08-04,Ana Souza,75.00,credito
2518,2023-08-05,Fernanda Almeida,120.00,debito
2519,2023-08-06,Ricardo Lima,65.00,credito
2520,2023-08-07,Isabela Ferreira,83.40,debito
2521,2023-08-01,João Silva,150.23,debito
2522,2023-08-02,Maria Santos,50.00,credito
2523,2023-08-03,Carlos Oliveira,200.12,debito
2524,2023-08-04,Ana Souza,75.00,credito
2525,2023-08-05,Fernanda Almeida,120.00,debito
2526,2023-08-06,Ricardo Lima,65.00,credito
2527,2023-08-07,Isabela Ferreira,83.40,debito
2528,2023-08-01,João Silva,150.23,debito
2529,2023-08-02,Maria Santos,50.00,credito
2530,2023-08-03,Carlos Oliveira,200.12,debito
2531,2023-08-04,Ana Souza,75.00,credito
2532,2023-08-05,Fernanda Almeida,120.00,debito
2533,2023-08-06,Ricardo Lima,65.00,credito
2534,2023-08-07,Isabela Ferreira,83.40,debito
2535,2023-08-01,João Silva,150.23,debito
2536,2023-08-02,Maria Santos,50.00,credito
2537,2023-08-03,Carlos Oliveira,200.12,debito
2538,2023-08-04,Ana Souza,75.00,credito
2539,2023-08-05,Fernanda Almeida,120.00,debito
2540,2023-08-06,Ricardo Lima,65.00,credito
2541,2023-08-07,Isabela Ferreira,83.40,debito
2542,2023-08-01,João Silva,150.23,debito
2543,2023-08-02,Maria Santos,50.00,credito
2544,2023-08-03,Carlos Oliveira,200.12,debito
2545,2023-08-04,Ana Souza,75.00,credito
2546,2023-08-05,Fernanda Almeida,120.00,debito
2547,2023-08-06,Ricardo Lima,65.00,credito
2548,2023-08-07,Isabela Ferreira,83.40,debito
2549,2023-08-01,João Silva,150.23,debito
2550,2023-08-02,Maria Santos,50.00,credito
2551,2023-08-03,Carlos Oliveira,200.12,debito
2552,2023-08-04,Ana Souza,75.00,credito
2553,2023-08-05,Fernanda Almeida,120.00,debito
2554,2023-08-06,Ricardo Lima,65.00,credito
2555,2023-08-07,Isabela Ferreira,83.40,debito
2556,2023-08-01,João Silva,150.23,debito
2557,2023-08-02,Maria Santos,50.00,credito
2558,2023-08-03,Carlos Oliveira,200.12,debito
2559,2023-08-04,Ana Souza,75.00,credito
2560,2023-08-05,Fernanda Almeida,120.00,debito
2561,2023-08-06,Ricardo Lima,65.00,credito
2562,2023-08-07,Isabela Ferreira,83.40,debito
2563,2023-08-01,João Silva,150.23,debito
2564,2023-08-02,Maria Santos,50.00,credito
2565,2023-08-03,Carlos Oliveira,200.12,debito
2566,2023-08-04,Ana Souza,75.00,credito
2567,2023-08-05,Fernanda Almeida,120.00,debito
2568,2023-08-06,Ricardo Lima,65.00,credito
2569,2023-08-07,Isabela Ferreira,83.40,debito
2570,2023-08-01,João Silva,150.23,debito
2571,2023-08-02,Maria Santos,50.00,credito
2572,2023-08-03,Carlos Oliveira,200.12,debito
2573,2023-08-04,Ana Souza,75.00,credito
2574,2023-08-05,Fernanda Almeida,120.00,debito
2575,2023-08-06,Ricardo Lima,65.00,credito
2576,2023-08-07,Isabela Ferreira,83.40,debito
2577,2023-08-01,João Silva,150.23,debito
2578,2023-08-02,Maria Santos,50.00,credito
2579,2023-08-03,Carlos Oliveira,200.12,debito
2580,2023-08-04,Ana Souza,75.00,credito
2581,2023-08-05,Fernanda Almeida,120.00,debito
2582,2023-08-06,Ricardo Lima,65.00,credito
2583,2023-08-07,Isabela Ferreira,83.40,debito
2584,2023-08-01,João Silva,150.23,debito
2585,2023-08-02,Maria Santos,50.00,credito
2586,2023-08-03,Carlos Oliveira,200.12,debito
2587,2023-08-04,Ana Souza,75.00,credito
2588,2023-08-05,Fernanda Almeida,120.00,debito
2589,2023-08-06,Ricardo Lima,65.00,credito
2590,2023-08-07,Isabela Ferreira,83.40,debito
2591,2023-08-01,João Silva,150.23,debito
2592,2023-08-02,Maria Santos,50.00,credito
2593,2023-08-03,Carlos Oliveira,200.12,debito
2594,2023-08-04,Ana Souza,75.00,credito
2595,2023-08-05,Fernanda Almeida,120.00,debito
2596,2023-08-06,Ricardo Lima,65.00,credito
2597,2023-08-07,Isabela Ferreira,83.40,debito
2598,2023-08-01,João Silva,150.23,debito
2599,2023-08-02,Maria Santos,50.00,credito
2600,2023-08-03,Carlos Oliveira,200.12,debito
2601,2023-08-04,Ana Souza,75.00,credito
2602,2023-08-05,Fernanda Almeida,120.00,debito
2603,2023-08-06,Ricardo Lima,65.00,credito
2604,2023-08-07,Isabela Ferreira,83.40,debito
2605,2023-08-01,João Silva,150.23,debito
2606,2023-08-02,Maria Santos,50.00,credito
2607,2023-08-03,Carlos Oliveira,200.12,debito
2608,2023-08-04,Ana Souza,75.00,credito
2609,2023-08-05,Fernanda Almeida,120.00,debito
2610,2023-08-06,Ricardo Lima,65.00,credito
2611,2023-08-07,Isabela Ferreira,83.40,debito
2612,2023-08-01,João Silva,150.23,debito
2613,2023-08-02,Maria Santos,50.00,credito
2614,2023-08-03,Carlos Oliveira,200.12,debito
2615,2023-08-04,Ana Souza,75.00,credito
2616,2023-08-05,Fernanda Almeida,120.00,debito
2617,2023-08-06,Ricardo Lima,65.00,credito
2618,2023-08-07,Isabela Ferreira,83.40,debito
2619,2023-08-01,João Silva,150.23,debito
2620,2023-08-02,Maria Santos,50.00,credito
2621,2023-08-03,Carlos Oliveira,200.12,debito
2622,2023-08-04,Ana Souza,75.00,credito
2623,2023-08-05,Fernanda Almeida,120.00,debito
2624,2023-08-06,Ricardo Lima,65.00,credito
2625,2023-08-07,Isabela Ferreira,83.40,debito
2626,2023-08-01,João Silva,150.23,debito
2627,2023-08-02,Maria Santos,50.00,credito
2628,2023-08-03,Carlos Oliveira,200.12,debito
2629,2023-08-04,Ana Souza,75.00,credito
2630,2023-08-05,Fernanda Almeida,120.00,debito
2631,2023-08-06,Ricardo Lima,65.00,credito
2632,2023-08-07,Isabela Ferreira,83.40,debito
2633,2023-08-01,João Silva,150.23,debito
2634,2023-08-02,Maria Santos,50.00,credito
2635,2023-08-03,Carlos Oliveira,200.12,debito
2636,2023-08-04,Ana Souza,75.00,credito
2637,2023-08-05,Fernanda Almeida,120.00,debito
2638,2023-08-06,Ricardo Lima,65.00,credito
2639,2023-08-07,Isabela Ferreira,83.40,debito
2640,2023-08-01,João Silva,150.23,debito
2641,2023-08-02,Maria Santos,50.00,credito
2642,2023-08-03,Carlos Oliveira,200.12,debito
2643,2023-08-04,Ana Souza,75.00,credito
2644,2023-08-05,Fernanda Almeida,120.00,debito
2645,2023-08-06,Ricardo Lima,65.00,credito
2646,2023-08-07,Isabela Ferreira,83.40,debito
2647,2023-08-01,João Silva,150.23,debito
2648,2023-08-02,Maria Santos,50.00,credito
2649,2023-08-03,Carlos Oliveira,200.12,debito
2650,2023-08-04,Ana Souza,75.00,credito
2651,2023-08-05,Fernanda Almeida,120.00,debito
2652,2023-08-06,Ricardo Lima,65.00,credito
2653,2023-08-07,Isabela Ferreira,83.40,debito
2654,2023-08-01,João Silva,150.23,debito
2655,2023-08-02,Maria Santos,50.00,credito
2656,2023-08-03,Carlos Oliveira,200.12,debito
2657,2023-08-04,Ana Souza,75.00,credito
2658,2023-08-05,Fernanda Almeida,120.00,debito
2659,2023-08-06,Ricardo Lima,65.00,credito
2660,2023-08-07,Isabela Ferreira,83.40,debito
2661,2023-08-01,João Silva,150.23,debito
2662,2023-08-02,Maria Santos,50.00,credito
2663,2023-08-03,Carlos Oliveira,200.12,debito
2664,2023-08-04,Ana Souza,75.00,credito
2665,2023-08-05,Fernanda Almeida,120.00,debito
2666,2023-08-06,Ricardo Lima,65.00,credito
2667,2023-08-07,Isabela Ferreira,83.40,debito
2668,2023-08-01,João Silva,150.23,debito
2669,2023-08-02,Maria Santos,50.00,credito
2670,2023-08-03,Carlos Oliveira,200.12,debito
2671,2023-08-04,Ana Souza,75.00,credito
2672,2023-08-05,Fernanda Almeida,120.00,debito
2673,2023-08-06,Ricardo Lima,65.00,credito
2674,2023-08-07,Isabela Ferreira,83.40,debito
2675,2023-08-01,João Silva,150.23,debito
2676,2023-08-02,Maria Santos,50.00,credito
2677,2023-08-03,Carlos Oliveira,200.12,debito
2678,2023-08-04,Ana Souza,75.00,credito
2679,2023-08-05,Fernanda Almeida,120.00,debito
2680,2023-08-06,Ricardo Lima,65.00,credito
2681,2023-08-07,Isabela Ferreira,83.40,debito
2682,2023-08-01,João Silva,150.23,debito
2683,2023-08-02,Maria Santos,50.00,credito
2684,2023-08-03,Carlos Oliveira,200.12,debito
2685,2023-08-04,Ana Souza,75.00,credito
2686,2023-08-05,Fernanda Almeida,120.00,debito
2687,2023-08-06,Ricardo Lima,65.00,credito
2688,2023-08-07,Isabela Ferreira,83.40,debito
2689,2023-08-01,João Silva,150.23,debito
2690,2023-08-02,Maria Santos,50.00,credito
2691,2023-08-03,Carlos Oliveira,200.12,debito
2692,2023-08-04,Ana Souza,75.00,credito
2693,2023-08-05,Fernanda Almeida,120.00,debito
2694,2023-08-06,Ricardo Lima,65.00,credito
2695,2023-08-07,Isabela Ferreira,83.40,debito
2696,2023-08-01,João Silva,150.23,debito
2697,2023-08-02,Maria Santos,50.00,credito
2698,2023-08-03,Carlos Oliveira,200.12,debito
2699,2023-08-04,Ana Souza,75.00,credito
2700,2023-08-05,Fernanda Almeida,120.00,debito
2701,2023-08-06,Ricardo Lima,65.00,credito
2702,2023-08-07,Isabela Ferreira,83.40,debito
2703,2023-08-01,João Silva,150.23,debito
2704,2023-08-02,Maria Santos,50.00,credito
2705,2023-08-03,Carlos Oliveira,200.12,debito
2706,2023-08-04,Ana Souza,75.00,credito
2707,2023-08-05,Fernanda Almeida,120.00,debito
2708,2023-08-06,Ricardo Lima,65.00,credito
2709,2023-08-07,Isabela Ferreira,83.40,debito
2710,2023-08-01,João Silva,150.23,debito
2711,2023-08-02,Maria Santos,50.00,credito
2712,2023-08-03,Carlos Oliveira,200.12,debito
2713,2023-08-04,Ana Souza,75.00,credito
2714,2023-08-05,Fernanda Almeida,120.00,debito
2715,2023-08-06,Ricardo Lima,65.00,credito
2716,2023-08-07,Isabela Ferreira,83.40,debito
2717,2023-08-01,João Silva,150.23,debito
2718,2023-08-02,Maria Santos,50.00,credito
2719,2023-08-03,Carlos Oliveira,200.12,debito
2720,2023-08-04,Ana Souza,75.00,credito
2721,2023-08-05,Fernanda Almeida,120.00,debito
2722,2023-08-06,Ricardo Lima,65.00,credito
2723,2023-08-07,Isabela Ferreira,83.40,debito
2724,2023-08-01,João Silva,150.23,debito
2725,2023-08-02,Maria Santos,50.00,credito
2726,2023-08-03,Carlos Oliveira,200.12,debito
2727,2023-08-04,Ana Souza,75.00,credito
2728,2023-08-05,Fernanda Almeida,120.00,debito
2729,2023-08-06,Ricardo Lima,65.00,credito
2730,2023-08-07,Isabela Ferreira,83.40,debito
2731,2023-08-01,João Silva,150.23,debito
2732,2023-08-02,Maria Santos,50.00,credito
2733,2023-08-03,Carlos Oliveira,200.12,debito
2734,2023-08-04,Ana Souza,75.00,credito
2735,2023-08-05,Fernanda Almeida,120.00,debito
2736,2023-08-06,Ricardo Lima,65.00,credito
2737,2023-08-07,Isabela Ferreira,83.40,debito
2738,2023-08-01,João Silva,150.23,debito
2739,2023-08-02,Maria Santos,50.00,credito
2740,2023-08-03,Carlos Oliveira,200.12,debito
2741,2023-08-04,Ana Souza,75.00,credito
2742,2023-08-05,Fernanda Almeida,120.00,debito
2743,2023-08-06,Ricardo Lima,65.00,credito
2744,2023-08-07,Isabela Ferreira,83.40,debito
2745,2023-08-01,João Silva,150.23,debito
2746,2023-08-02,Maria Santos,50.00,credito
2747,2023-08-03,Carlos Oliveira,200.12,debito
2748,2023-08-04,Ana Souza,75.00,credito
2749,2023-08-05,Fernanda Almeida,120.00,debito
2750,2023-08-06,Ricardo Lima,65.00,credito
2751,2023-08-07,Isabela Ferreira,83.40,debito
2752,2023-08-01,João Silva,150.23,debito
2753,2023-08-02,Maria Santos,50.00,credito
2754,2023-08-03,Carlos Oliveira,200.12,debito
2755,2023-08-04,Ana Souza,75.00,credito
2756,2023-08-05,Fernanda Almeida,120.00,debito
2757,2023-08-06,Ricardo Lima,65.00,credito
2758,2023-08-07,Isabela Ferreira,83.40,debito
2759,2023-08-01,João Silva,150.23,debito
2760,2023-08-02,Maria Santos,50.00,credito
2761,2023-08-03,Carlos Oliveira,200.12,debito
2762,2023-08-04,Ana Souza,75.00,credito
2763,2023-08-05,Fernanda Almeida,120.00,debito
2764,2023-08-06,Ricardo Lima,65.00,credito
2765,2023-08-07,Isabela Ferreira,83.40,debito
2766,2023-08-01,João Silva,150.23,debito
2767,2023-08-02,Maria Santos,50.00,credito
2768,2023-08-03,Carlos Oliveira,200.12,debito
2769,2023-08-04,Ana Souza,75.00,credito
2770,2023-08-05,Fernanda Almeida,120.00,debito
2771,2023-08-06,Ricardo Lima,65.00,credito
2772,2023-08-07,Isabela Ferreira,83.40,debito
2773,2023-08-01,João Silva,150.23,debito
2774,2023-08-02,Maria Santos,50.00,credito
2775,2023-08-03,Carlos Oliveira,200.12,debito
2776,2023-08-04,Ana Souza,75.00,credito
2777,2023-08-05,Fernanda Almeida,120.00,debito
2778,2023-08-06,Ricardo Lima,65.00,credito
2779,2023-08-07,Isabela Ferreira,83.40,debito
2780,2023-08-01,João Silva,150.23,debito
2781,2023-08-02,Maria Santos,50.00,credito
2782,2023-08-03,Carlos Oliveira,200.12,debito
2783,2023-08-04,Ana Souza,75.00,credito
2784,2023-08-05,Fernanda Almeida,120.00,debito
2785,2023-08-06,Ricardo Lima,65.00,credito
2786,2023-08-07,Isabela Ferreira,83.40,debito
2787,2023-08-01,João Silva,150.23,debito
2788,2023-08-02,Maria Santos,50.00,credito
2789,2023-08-03,Carlos Oliveira,200.12,debito
2790,2023-08-04,Ana Souza,75.00,credito
2791,2023-08-05,Fernanda Almeida,120.00,debito
2792,2023-08-06,Ricardo Lima,65.00,credito
2793,2023-08-07,Isabela Ferreira,83.40,debito
2794,2023-08-01,João Silva,150.23,debito
2795,2023-08-02,Maria Santos,50.00,credito
2796,2023-08-03,Carlos Oliveira,200.12,debito
2797,2023-08-04,Ana Souza,75.00,credito
2798,2023-08-05,Fernanda Almeida,120.00,debito
2799,2023-08-06,Ricardo Lima,65.00,credito
